track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,track_name_clean,artist_clean,peak_pos,wks_on_chart,is_hit
7F6lR0MOMOGcXJSfPnSrZA,Joe Smooth,Promised Land,Inside My Mind,10,415306,False,0.803,0.959,6,-3.609,1,0.0499,6.23e-05,0.555,0.0525,0.485,122.062,4,chicago-house,inside my mind,joe smooth,,,0
5yeN3qhDtQ3Cf7J1fQHTty,Armando,One World One Future,One Hundred Precent of Dissin' You,11,243800,False,0.775,0.915,3,-5.873,0,0.0818,0.000137,0.931,0.123,0.844,129.091,4,chicago-house,one hundred precent of dissin' you,armando,,,0
1i6N85l4X2SCpOEO3aKGyK,DJ Sneak,Polyester (The Complete Story),Reachin,11,341695,False,0.76,0.453,6,-10.387,0,0.0775,7.22e-06,0.805,0.0524,0.432,124.014,4,chicago-house,reachin,dj sneak,,,0
6ifaq90O9DeVpiuNEwDLx1,Armando,Armando Presents the New World Order,Morse Code,10,273600,True,0.804,0.708,11,-13.358,0,0.0829,0.0309,0.924,0.106,0.473,130.188,4,chicago-house,morse code,armando,,,0
2fSRexTlHWOa4gsdbyjESz,Paul Johnson,The Groove I Have LP,Caliente Musica - Original Mix,10,319499,False,0.801,0.89,7,-9.064,1,0.0839,0.00665,0.886,0.089,0.768,129.756,4,chicago-house,caliente musica - original mix,paul johnson,,,0
3z4dQsH8T0iGXLn8Epv8Fi,Glenn Underground,Atmosfear,Midnight Groove,11,323133,False,0.769,0.83,1,-8.872,0,0.0414,0.000642,0.903,0.0573,0.385,126.562,3,chicago-house,midnight groove,glenn underground,,,0
39XjBtONTw3TGoVN51X4tE,Robert Owens;Atjazz,"Black Label #78 "" Art "" Remix EP 2 - Remixes by Christo, Snuff Crew, Niedermeier & Whitehead, Si-Tew, Matthias Heilbronn & Joeski, John Gazoo",Hearts And Soul - Christo'Disco Rinse'Remix,10,471050,False,0.802,0.753,2,-7.923,1,0.0324,0.00685,0.576,0.161,0.309,105.933,4,chicago-house,hearts and soul - christo'disco rinse'remix,robert owens;atjazz,,,0
0lTASQZpoD9PDUWDVjgyDN,"Steve ""Silk"" Hurley;Sharon Pass",Glitterbox - Hotter Than Fire (DJ Mix),The Word Is Love (feat. Sharon Pass) - Silk's Original Mix Of Life (Mixed),10,202515,False,0.753,0.869,10,-5.224,0,0.03,9.04e-05,0.0566,0.0699,0.819,123.049,4,chicago-house,the word is love (feat. sharon pass) - silk's original mix of life (mixed),"steve ""silk"" hurley;sharon pass",,,0
028odW9VHEdtpcVVMxMs75,"Steve ""Silk"" Hurley;Risse",House Train (S&S Remixes),House Train - Steve Silk Hurley's Original House Mix,11,429471,False,0.79,0.875,7,-5.985,1,0.0604,0.00248,0.623,0.127,0.597,119.04,4,chicago-house,house train - steve silk hurley's original house mix,"steve ""silk"" hurley;risse",,,0
3SlTrAJgDhEm73ybn8562E,Chez Damier;Carl Craig,I Never Knew Love,Help Myself - Reconstructed by Carl Craig,10,465889,False,0.82,0.856,9,-11.262,0,0.0378,0.00298,0.113,0.0813,0.515,126.465,4,chicago-house,help myself - reconstructed by carl craig,chez damier;carl craig,,,0
6QR7B1nwOwvjKY9LotTHLs,Robert Owens;Josh Butler,"Heroes Of House, Vol. 3",I'll Be Your Friend - Josh Butler Origins Remix,10,433801,False,0.818,0.643,10,-8.503,0,0.0502,0.00266,0.25,0.0943,0.196,124.854,4,chicago-house,i'll be your friend - josh butler origins remix,robert owens;josh butler,,,0
3iUUnWsFKiCuXRtfRJsaHG,Chez Damier;Ron Trent,"Word, Sound & Power",Foot Therapy,10,415848,False,0.727,0.669,9,-10.987,0,0.0577,0.0185,0.877,0.198,0.147,122.874,4,chicago-house,foot therapy,chez damier;ron trent,,,0
76DbxdOB7b4EGm9x2yaT7I,"Farley ""Jackmaster"" Funk","Farley ""Jackmaster"" Funk",The Acid Life - Extended Version,10,413640,True,0.745,0.983,4,-7.41,0,0.0704,0.000196,0.859,0.0659,0.433,123.248,4,chicago-house,the acid life - extended version,"farley ""jackmaster"" funk",,,0
6Cv3t18f6dnjYljXKuj1eb,Ron Trent,What Do the Stars Say to You (François Kevorkian Continuous Mix),The Ride (Bonus) - Mixed,9,260946,False,0.673,0.765,2,-8.83,0,0.0414,0.509,0.79,0.631,0.44,100.009,4,chicago-house,the ride (bonus) - mixed,ron trent,,,0
6UvFeT5raP554IVlhPRa6C,Jomanda,90s Dance Anthems,Got a Love for You,10,309266,False,0.833,0.604,8,-12.002,0,0.055,0.0103,0.000446,0.052,0.97,120.313,4,chicago-house,got a love for you,jomanda,99.0,1.0,1
4MDAaboZExND5G6kR6kYPE,Ralphi Rosario;Xavier Gold,You Used to Hold Me,You Used to Hold Me - Mucho Michie House Mix,10,502400,False,0.79,0.347,8,-19.02,0,0.0625,0.000135,0.0429,0.0565,0.82,122.945,4,chicago-house,you used to hold me - mucho michie house mix,ralphi rosario;xavier gold,,,0
1iJTga6ZT5gC8Rodz2AxIy,Ten City,Foundation,Satisfaction,10,284066,False,0.73,0.672,4,-14.152,0,0.0466,0.072,3.25e-06,0.167,0.824,122.544,4,chicago-house,satisfaction,ten city,,,0
4706xUPwNxD438vIJ3ELxq,Larry Heard;Mr White,E.P.,You Rock Me - Long Version,42,372640,False,0.782,0.575,7,-11.613,1,0.0279,0.034,0.0153,0.109,0.777,114.027,4,chicago-house,you rock me - long version,larry heard;mr white,,,0
06hANyT8h4lWypiU6PJPrR,Larry Heard,Charles Webster - Coast2Coast,Missing You,37,396546,False,0.564,0.563,1,-13.075,0,0.0302,0.0134,0.000147,0.109,0.412,115.986,4,chicago-house,missing you,larry heard,,,0
0s2Zkseo3fQldECdroC5wt,Robert Hood;Claude Young;FJAAK,FJAAK 002,Onslaught - FJAAK Remix,39,455418,False,0.703,0.949,11,-8.06,1,0.0533,0.00294,0.895,0.109,0.262,132.0,4,chicago-house,onslaught - fjaak remix,robert hood;claude young;fjaak,,,0
51MvFPygVSJQHeleNBmo8o,Mr. Fingers,Praise to the Vibes / Crying Over You (Remixes),Praise to the Vibes - Mr. Fingers Alternate Version,41,301774,False,0.783,0.471,8,-9.739,0,0.0749,0.00798,0.039,0.0725,0.713,116.022,4,chicago-house,praise to the vibes - mr. fingers alternate version,mr. fingers,,,0
6r27O5CUJuScKb5ZDoQUH4,Jovonn,Blaque House,Blaque Magic,16,533638,False,0.665,0.942,4,-4.141,0,0.126,0.0105,0.901,0.0824,0.924,123.735,4,chicago-house,blaque magic,jovonn,,,0
4mNwbj8hTUjbyZSHdQVIuL,Mr. Fingers,Amnesia,Can You Feel It,38,353801,False,0.654,0.605,11,-10.795,1,0.0494,0.212,0.925,0.0931,0.708,112.177,4,chicago-house,can you feel it,mr. fingers,,,0
5EU7WoBqQQzvUPm3lbZCMT,Robert Hood,Superman / Range,Range,10,408389,False,0.652,0.786,11,-12.14,0,0.0568,0.0718,0.943,0.11,0.494,141.068,4,chicago-house,range,robert hood,,,0
6e8LspGhIJcYMxgwgjPtAW,Paul Johnson,I Like To Get Down,I Like To Get Down,10,478899,False,0.592,0.89,1,-8.339,1,0.0502,0.000148,0.0233,0.111,0.25,122.277,4,chicago-house,i like to get down,paul johnson,,,0
7HVdb1rebIMqgSFCoMwaOn,Paul Johnson,Follow This Beat,Follow This Beat,10,436680,False,0.707,0.886,10,-9.006,0,0.0422,0.0018,0.0627,0.305,0.63,125.185,4,chicago-house,follow this beat,paul johnson,,,0
2DKMMyIlBtAFhPYJ66YDRQ,Felix Da Housecat,Wonderjoy,Wonderjoy,9,165365,False,0.643,0.741,2,-7.449,1,0.027,0.0115,0.000615,0.121,0.527,122.983,4,chicago-house,wonderjoy,felix da housecat,,,0
5qClija8yUQ1XteweCeqRm,Kenny Larkin,"Keys, Strings, Tambourines",Glob,10,457386,False,0.705,0.851,8,-8.907,1,0.0896,0.00958,0.393,0.106,0.454,124.983,4,chicago-house,glob,kenny larkin,,,0
4DP0jNyO8vwRW26na94oqz,Paul Johnson,Better Than This,Better Than This - Soul Talk Remix,10,244615,False,0.72,0.605,8,-11.393,1,0.0452,0.169,0.000559,0.081,0.68,104.005,4,chicago-house,better than this - soul talk remix,paul johnson,,,0
2z89w2POOafemX8yVmaA21,Mr. Fingers;Ron Wilson,Vault Sessions 1,Chains,10,378549,False,0.815,0.681,11,-10.065,0,0.0693,8.43e-05,0.201,0.05,0.547,122.753,4,chicago-house,chains,mr. fingers;ron wilson,,,0
0fOCjQEkqh22iSJXrAYJOz,Jovonn,Hesperia Soul,Hesperia Soul - Main Mix,10,394586,False,0.796,0.738,4,-8.22,1,0.0427,0.00154,0.859,0.0724,0.535,124.019,4,chicago-house,hesperia soul - main mix,jovonn,,,0
0LTVhx5oPYf9Ycy0fa3V7k,Jovonn,Goldtones,Nite Roads,10,414765,False,0.671,0.83,9,-9.788,0,0.0404,0.00284,0.856,0.114,0.788,120.914,4,chicago-house,nite roads,jovonn,,,0
0tqPDe27XUfjVJQHjWufZQ,Frankie Knuckles;Director's Cut;Eric Kupper;Jamie Principle,Your Love,Your Love - Director's Cut Signature Mix - 2020 Remaster,10,562142,False,0.697,0.861,4,-6.774,0,0.0423,0.000336,0.804,0.361,0.684,126.013,4,chicago-house,your love - director's cut signature mix - 2020 remaster,frankie knuckles;director's cut;eric kupper;jamie principle,,,0
4jTOtzBVizcVcgwVq6bzpy,Barbara Tucker;Tuccillo;Crazibiza,One Desire (Remixes),One Desire - Crazibiza Remix,11,193548,False,0.779,0.864,11,-6.659,0,0.0454,0.0224,0.0035,0.392,0.732,124.005,4,chicago-house,one desire - crazibiza remix,barbara tucker;tuccillo;crazibiza,,,0
0ODktM8J48ucTIrvgak5q7,Larry Heard,Missing You,Missing You - Jazz Cafe Mix,10,450893,False,0.803,0.364,6,-12.557,0,0.0646,0.0686,0.761,0.123,0.879,116.006,4,chicago-house,missing you - jazz cafe mix,larry heard,,,0
6J6I9qO96C70lIRnY8qNJq,Larry Heard,25 Years from Alpha,Feathers Floating - Original Mix,10,464371,False,0.741,0.612,7,-16.309,0,0.0413,0.133,0.92,0.108,0.624,117.029,4,chicago-house,feathers floating - original mix,larry heard,,,0
1v8FDlHrU0Cc7ePE0enRJM,Larry Heard,Love's Arrival,Love's Arrival - Dub,10,405618,False,0.787,0.568,5,-13.768,1,0.0677,0.000375,0.874,0.0858,0.72,105.992,4,chicago-house,love's arrival - dub,larry heard,,,0
76Ryt7A4iF3yU9EoBSeaw2,Jovonn,Goldtones,Flutes - 165th Street Mix,9,335003,False,0.836,0.746,0,-9.648,1,0.0756,0.0049,0.407,0.0879,0.637,120.906,4,chicago-house,flutes - 165th street mix,jovonn,,,0
2NvxO637eDwEuMkjnBDjJ8,Jovonn,House Ala Carte,This Thing is Jammin' - Original Mix,9,541248,False,0.804,0.599,11,-11.236,1,0.065,8.57e-05,0.921,0.0899,0.866,121.037,4,chicago-house,this thing is jammin' - original mix,jovonn,,,0
1AEZ4EdEIX51NE9fG0V29U,Ralphi Rosario;Donna Blakely,Take Me Up (Remixes),Take Me Up - Ralphi's Epic Vox Dub,10,568446,False,0.897,0.648,2,-11.935,1,0.0986,0.191,0.711,0.105,0.433,125.981,4,chicago-house,take me up - ralphi's epic vox dub,ralphi rosario;donna blakely,,,0
2PlwFmXduNSQHabL2zyNOv,Mr. Fingers,Introduction,We Can Work It Out,11,342994,False,0.74,0.423,11,-14.183,0,0.05,0.0433,0.000138,0.287,0.597,113.068,4,chicago-house,we can work it out,mr. fingers,,,0
2eRzSochQKj3fYYVFcV1nh,Mr. Fingers,Introduction,Alright,11,303368,False,0.719,0.456,5,-9.82,0,0.0306,0.0253,0.00224,0.156,0.69,113.938,4,chicago-house,alright,mr. fingers,,,0
0HxdFQCxPcJ7lPb0ovag7g,Barbara Tucker;Phonatics,Party EP,Party - Club Mix,10,350981,False,0.804,0.564,5,-7.263,0,0.0807,0.0226,0.042,0.0766,0.815,124.015,4,chicago-house,party - club mix,barbara tucker;phonatics,,,0
1ALXmPZCQYihKbJ6cZ0Nlt,Mr. Fingers,What About This Love?,What About This Love? - Dub Version,10,423880,False,0.678,0.692,3,-15.426,0,0.0315,0.115,0.93,0.0737,0.92,113.025,4,chicago-house,what about this love? - dub version,mr. fingers,,,0
3dAGc0wKiD5ejsXVfEzsyT,Galaxy 2 Galaxy,Galaxy 2 Galaxy: A High Tech Jazz Compilation,Windchime,11,369720,False,0.541,0.751,0,-11.164,1,0.0278,0.0152,0.00926,0.156,0.416,130.567,4,chicago-house,windchime,galaxy 2 galaxy,,,0
1KXR3Bm1pLXayEwQ9tPJ8B,Mike Dunn,So Let It Be Houze!,So Let It Be Houze!,10,399974,False,0.775,0.818,6,-7.112,0,0.103,0.00165,0.802,0.111,0.305,130.05,4,chicago-house,so let it be houze!,mike dunn,,,0
1o76vjvqAzllfKBPyfe2fz,Frankie Knuckles;Director's Cut;Eric Kupper;B.Slade;Sami Dee,Get over U,Get over U - Director's Cut Mix - Sami Dee Edit,10,379097,False,0.773,0.82,1,-7.014,1,0.05,8.95e-05,0.337,0.0468,0.553,126.025,4,chicago-house,get over u - director's cut mix - sami dee edit,frankie knuckles;director's cut;eric kupper;b.slade;sami dee,,,0
6kcK3B6imaBAuvOqabOXAZ,Mike Dunn,Mike Dunn - Now That You're Gone,Deep Lat'n Thoughts,11,424733,False,0.804,0.621,11,-13.006,0,0.103,0.000432,0.89,0.0391,0.387,124.005,4,chicago-house,deep lat'n thoughts,mike dunn,,,0
1TPXzkyUdgiC9xCWhwFm3I,Felix Da Housecat,Virgo Blaktro and the Movie Disco,Moviedisco,10,203253,False,0.741,0.533,3,-11.564,0,0.0471,0.196,0.214,0.082,0.808,109.985,4,chicago-house,moviedisco,felix da housecat,,,0
7sYEFBTlCpKAfsx62bwhwS,Frankie Knuckles;Director's Cut;Eric Kupper;Jamie Principle;Moplen,I'll Take You There,I'll Take You There - Moplen Radio Version,10,278400,False,0.683,0.806,5,-6.119,0,0.031,0.000178,0.499,0.109,0.23,125.031,4,chicago-house,i'll take you there - moplen radio version,frankie knuckles;director's cut;eric kupper;jamie principle;moplen,,,0
1krmpwDnaYz2XcgaMgRFdz,Mike Dunn;LOA.,Defected Presents Most Rated Ibiza 2022,When The Dust Clears (feat. LOA.) - MD MixX,10,222600,False,0.818,0.733,0,-6.585,1,0.116,0.000559,4.77e-06,0.331,0.742,124.054,4,chicago-house,when the dust clears (feat. loa.) - md mixx,mike dunn;loa.,,,0
1wkBXeAd645EksAwEHAyY4,Mr. Fingers,Introduction,Waves Against the Shore,10,301601,False,0.768,0.444,7,-13.067,0,0.154,0.027,0.108,0.0577,0.95,216.558,3,chicago-house,waves against the shore,mr. fingers,,,0
7leJyuX7KidUie1eJdGNT5,Frankie Knuckles;Director's Cut;Eric Kupper;Sybil,The Director's Cut Collection,Let Yourself Go - A Director's Cut Master,10,518638,False,0.655,0.638,9,-7.4,1,0.0366,0.00109,0.00388,0.496,0.464,123.988,4,chicago-house,let yourself go - a director's cut master,frankie knuckles;director's cut;eric kupper;sybil,,,0
2EujjLDgBZoGq3o3iNpJ6U,Felix Da Housecat,Devin Dazzle & The Neon Fever,What She Wants,11,308333,False,0.654,0.975,0,-4.76,1,0.241,0.0936,3.24e-05,0.336,0.66,190.044,3,chicago-house,what she wants,felix da housecat,,,0
66lagzIwOJOquL8ap9NrDo,Felix Da Housecat,Devin Dazzle & The Neon Fever,Romantique,11,125826,False,0.922,0.381,8,-8.91,1,0.124,0.0799,0.00279,0.62,0.658,115.017,4,chicago-house,romantique,felix da housecat,,,0
5LXSfYlcY7Xqbi4jpYk6I6,Felix Da Housecat,Sinner Winner (Let's Be Friends Remix),Sinner Winner - Let's Be Friends Remix,11,348000,False,0.642,0.992,9,-1.859,1,0.122,0.000242,0.162,0.196,0.303,119.968,4,chicago-house,sinner winner - let's be friends remix,felix da housecat,,,0
7m3YpisHhBG2j98LXFngHP,Mr. Fingers,Cerebral Hemispheres,Cerebral Hemispheres,10,340117,False,0.81,0.463,0,-14.37,0,0.0936,0.0155,0.913,0.0907,0.56,119.998,4,chicago-house,cerebral hemispheres,mr. fingers,,,0
2r1RsPGTHyumleHTwiLhj3,Larry Heard,Saint-Germain-Des-Prés Café #1,Tente Imaginar,10,645009,False,0.788,0.866,2,-10.566,1,0.0734,0.0398,0.646,0.0597,0.575,128.047,4,chicago-house,tente imaginar,larry heard,,,0
6o3Zo2vPEG6Aj7nWql5NK7,Ralphi Rosario;Donna Blakely;lego,Defected Radio Episode 064 (hosted by Sam Divine),Take Me Up (feat. Donna Blakely) - Lego's Mix [Mixed],11,197323,False,0.905,0.932,5,-5.213,1,0.0489,0.0395,0.559,0.363,0.702,123.02,4,chicago-house,take me up (feat. donna blakely) - lego's mix [mixed],ralphi rosario;donna blakely;lego,,,0
2XVKSp4H5wl9IG0h6QNKA3,Mr. Fingers,Amnesia,For So Long,10,313929,False,0.771,0.665,1,-14.662,1,0.0527,0.0183,0.925,0.0822,0.807,119.54,4,chicago-house,for so long,mr. fingers,,,0
1f7OUSPZ4rcw1yjxPxkK2N,Mike Dunn;Luke Solomon,Glitterbox - Where Love Lives,If I Can't Get Down - Luke Solomon's Extended Clubland Remix,9,340665,False,0.788,0.841,7,-7.559,1,0.0697,0.0126,0.509,0.0537,0.618,124.008,4,chicago-house,if i can't get down - luke solomon's extended clubland remix,mike dunn;luke solomon,,,0
0zGGnaaPVhdX2mIZIs4eZk,Felix Da Housecat,Kittenz And Thee Glitz,She Lives,10,185733,False,0.545,0.698,5,-9.75,0,0.0308,0.081,0.936,0.0987,0.636,140.987,4,chicago-house,she lives,felix da housecat,,,0
28HtSinrVGSd8Axef9XSH0,Mike Dunn;Luke Solomon,My House From All Angles (Remixes),If I Can't Get Down - Luke Solomon's Clubland Remix,11,216791,False,0.78,0.843,7,-7.399,1,0.0781,0.0161,0.317,0.0594,0.665,124.022,4,chicago-house,if i can't get down - luke solomon's clubland remix,mike dunn;luke solomon,,,0
4piuVHP3ZwvB7we6gAsbY9,Ralphi Rosario,The Godfathers of House #1,In The Night,10,327173,False,0.803,0.858,10,-9.847,0,0.0569,0.072,0.245,0.0901,0.881,122.333,4,chicago-house,in the night,ralphi rosario,,,0
4a2VdX9fRz3mFuEP17TnEn,Tyree Cooper,Turn Up The Bass,Turn Up The Bass - Fast Eddie Scratch It Up Mix,41,298918,False,0.762,0.898,7,-6.208,0,0.142,0.000564,5.12e-06,0.122,0.349,126.657,4,chicago-house,turn up the bass - fast eddie scratch it up mix,tyree cooper,,,0
6hqXjngqrBWFfsD3rREM9C,Aaron Smith;Malik Hart,Don't You Know - Single,Don't You Know - Live Bass Mix,24,513953,False,0.71,0.77,6,-4.839,0,0.189,0.181,0.00629,0.685,0.462,129.025,4,chicago-house,don't you know - live bass mix,aaron smith;malik hart,,,0
4WUKSx1N6ehJ6jQDcUe2Ss,Aaron Smith;Lauren Ritchie,Chords,Chords - Addiction Remix,16,340172,False,0.735,0.573,11,-7.273,1,0.0861,0.0192,0.000977,0.0852,0.699,126.988,4,chicago-house,chords - addiction remix,aaron smith;lauren ritchie,,,0
6euXAIjAAuv0iRAf67KblL,Aaron Smith;Bayete,I Need U 2 C (Feat. Bayete),I Need U 2 C - Matt Kerr vs. Dash Tortoriello Jazz Mix,16,265411,False,0.563,0.644,1,-5.678,0,0.0266,0.0402,0.0121,0.14,0.393,169.999,4,chicago-house,i need u 2 c - matt kerr vs. dash tortoriello jazz mix,aaron smith;bayete,,,0
2tgdXFSkV6RxLTaW6dA5s5,Robert Hood,Hoodmusic 2,School,10,383106,False,0.785,0.686,7,-14.156,1,0.0569,7.25e-05,0.672,0.097,0.961,136.488,4,chicago-house,school,robert hood,,,0
1v99T074mOWHXN6mP74IIV,DJ Skull,The Internet Server 211,Get Em,8,524794,False,0.784,0.407,11,-16.57,1,0.107,0.000916,0.932,0.0967,0.6,136.973,4,chicago-house,get em,dj skull,,,0
4evLH81AvXyWAw0p9RgBjd,Robert Hood,Technatural EP,Pattern St.,10,284547,False,0.607,0.943,10,-9.358,0,0.0395,0.0278,0.866,0.231,0.505,134.255,4,chicago-house,pattern st.,robert hood,,,0
45u7YSPaQvJG9WjqYO7nvl,Bad Boy Bill,Go to Work,Go to Work,9,161484,False,0.828,0.93,0,-5.609,1,0.0719,0.000529,0.663,0.0662,0.678,128.009,4,chicago-house,go to work,bad boy bill,,,0
23vy7EgBoe612LtuzelWhm,Bad Boy Bill;Tamra Keenan,Unsaid (feat. Tamra Keenan),Unsaid (feat. Tamra Keenan),9,213750,False,0.619,0.863,4,-3.332,0,0.0336,0.00373,0.00612,0.223,0.197,127.944,4,chicago-house,unsaid (feat. tamra keenan),bad boy bill;tamra keenan,,,0
31srFysD4RsK9Br1ZenkZE,Robert Hood,Technatural EP,Fiber,10,255422,False,0.802,0.884,10,-10.392,0,0.0536,0.00144,0.772,0.13,0.441,135.375,4,chicago-house,fiber,robert hood,,,0
0NPAFBOGb9dzhYeCZd98gj,Pal Joey,Pal Joey Presents Hot Music,Partytime,9,387791,False,0.804,0.981,6,-7.529,1,0.0395,3.33e-05,0.921,0.045,0.742,123.836,4,chicago-house,partytime,pal joey,,,0
6xcoPebyM3ovMAxiodcika,Bad Boy Bill,Hands Up,Hands Up,8,155625,False,0.737,0.966,5,-2.473,0,0.0504,0.00301,0.321,0.033,0.472,127.965,4,chicago-house,hands up,bad boy bill,,,0
5NkHEvfKh8dOe8D2hCBl2p,Aaron Smith;Luvli,"Best Of Moody Recordings, Vol. 1",Dancin (feat. Luvli) - Original Mix,28,448773,False,0.685,0.909,1,-6.021,0,0.0568,1.43e-05,0.0719,0.057,0.643,131.001,4,chicago-house,dancin (feat. luvli) - original mix,aaron smith;luvli,,,0
2lHEORHo3KgSOGSOOYd2sX,Bad Boy Bill;Nick Rockwell,Oye Mami,Oye Mami,9,326880,False,0.728,0.903,7,-3.624,1,0.0751,6.7e-05,0.0325,0.062,0.185,125.016,4,chicago-house,oye mami,bad boy bill;nick rockwell,,,0
3p2qNsBNwYt60BT5nqlkCv,Chip E.,Time To Jack,Time To Jack - Vocal Mix,9,320400,False,0.807,0.674,1,-10.832,1,0.0512,0.0201,0.51,0.107,0.743,124.653,4,chicago-house,time to jack - vocal mix,chip e.,,,0
0gKuF5cAyTLUflACTah7yC,Bad Boy Bill;Nick Rockwell,Shake That Ass (ReWork),Shake That Ass (ReWork),9,170551,False,0.597,0.865,10,-4.972,1,0.14,0.00468,0.000107,0.416,0.413,127.023,4,chicago-house,shake that ass (rework),bad boy bill;nick rockwell,,,0
0rAkoZQWinRO4jgX3DUXZh,Robert Hood;Claude Young,FJAAK 002,Onslaught - 2018 Remaster,10,330060,False,0.65,0.979,1,-7.821,1,0.105,0.000106,0.907,0.332,0.574,137.383,4,chicago-house,onslaught - 2018 remaster,robert hood;claude young,,,0
1JbfkcEGqvce81rU7msdRa,Bad Boy Bill;Gettoblaster,Hustling for Horns,Hustling for Horns,7,358064,False,0.904,0.907,4,-5.435,0,0.0571,0.000133,0.65,0.093,0.31,124.017,4,chicago-house,hustling for horns,bad boy bill;gettoblaster,,,0
3fyxtOFcdmYyvBYOWi6mPF,J.M. Silk,Hold on to Your Dream (Bonus Track Version),I Can't Turn Around,8,230586,False,0.739,0.708,1,-9.338,1,0.0382,0.0216,0.00418,0.0666,0.822,125.916,4,chicago-house,i can't turn around,j.m. silk,,,0
7AvEHBPifXyRYIenT3DswP,Mark Farina;Homero Espinosa,Detour Jazz,School Dayz,9,413828,False,0.847,0.813,0,-6.885,1,0.0613,0.00388,0.499,0.113,0.442,118.319,4,chicago-house,school dayz,mark farina;homero espinosa,,,0
4l3XlDSWF6rCx63tmUnjXz,Mark Farina;Homero Espinosa;Kid Enigma;King Kooba,I'm Lovin' It Remixed,I'm Lovin' It - Deep Dub,8,193991,False,0.803,0.855,9,-8.506,1,0.0384,9.45e-06,0.939,0.113,0.066,119.022,4,chicago-house,i'm lovin' it - deep dub,mark farina;homero espinosa;kid enigma;king kooba,,,0
4uPQOi5PQapwSbMs97LcJG,Romanthony;Kevin McKay,"Let Me Show You Love (Classic 12"")",Let Me Show You Love - Kevin McKay's Luv101 Edit,7,487933,False,0.961,0.235,0,-11.005,1,0.415,0.00174,0.000298,0.0758,0.539,121.058,4,chicago-house,let me show you love - kevin mckay's luv101 edit,romanthony;kevin mckay,,,0
1nHKCK3qrZ73dvqVAdkZ7A,Fast Eddie;Sundance,Git On Up (Original Remixes),Git On Up - The Fast Eddie Mix,9,299040,False,0.862,0.511,11,-16.915,0,0.0989,0.00133,0.00413,0.0489,0.88,124.818,4,chicago-house,git on up - the fast eddie mix,fast eddie;sundance,,,0
2V2eTjrcr4EsBsfgCuTcLe,Fast Eddie;Mike Dunn;The Renegades,The Renegades,It's Gotta Be Funky,8,283278,False,0.83,0.933,6,-6.854,1,0.0708,0.0287,0.167,0.0743,0.738,122.552,4,chicago-house,it's gotta be funky,fast eddie;mike dunn;the renegades,,,0
2tQ7as9MwTqtLzsl4eudGY,Mark Farina;Homero Espinosa,Om Records - 25 Years,The Story,8,518977,False,0.757,0.722,8,-10.338,1,0.059,0.252,0.576,0.101,0.524,98.988,4,chicago-house,the story,mark farina;homero espinosa,,,0
2lOsZvRa3T4WsS4w9igOx3,Mark Farina,Isolated Samples,MoonShake,9,345077,False,0.807,0.65,7,-11.144,1,0.0668,4.35e-05,0.826,0.0425,0.71,123.955,4,chicago-house,moonshake,mark farina,,,0
5X3NkhmBhAEXN6P53hGz0I,Roy Davis Jr.;Terry Dexter,Horizon (feat. Terry Dexter),Horizon (feat. Terry Dexter) - Original Mix,7,359026,False,0.791,0.674,7,-7.172,1,0.0411,0.00165,0.066,0.544,0.557,120.972,4,chicago-house,horizon (feat. terry dexter) - original mix,roy davis jr.;terry dexter,,,0
7rkZSy2I0RFQiAZcZEvZvt,Bad Boy Bill;Mijango;Nadine Renee,Costa Del Sol (feat. Nadine Renee),Costa Del Sol (feat. Nadine Renee) - Mijango's Remix,9,577680,False,0.68,0.889,11,-7.282,1,0.0405,0.0879,0.736,0.161,0.842,127.999,4,chicago-house,costa del sol (feat. nadine renee) - mijango's remix,bad boy bill;mijango;nadine renee,,,0
